Date,dxy_ret_1,dxy_ret_5,dxy_z20,us10y_ret_1,us10y_ret_5,us10y_z20,vix_ret_1,vix_ret_5,vix_z20,gold_ret_1,gold_ret_5,gold_z20,sp500_ret_1,sp500_ret_5,sp500_z20,vix_level,vix_pctile_60,dxy_trend_5v20
2025-12-26,0.00040842265193208327,-0.003964617045433494,-1.4146289933667835,-0.007915565169820504,-0.0036135549031288683,0.12727727782206286,-0.03785712378365658,-0.235527830564232,-2.1159222647574185,-0.0006437158486526373,0.029470245140881923,1.9422828030939663,0.0032214822012188726,0.03133553773498354,1.8540959285699976,13.470000267028809,0.0,-0.00600673030509391
2025-12-29,0.0004081780441169691,-0.004165433920940598,-1.2365952881928697,0.0,0.004859081650598007,0.0011122083373685838,0.0096510847708835,-0.1938352279247585,-1.7444738018491932,0.011082080658583404,0.04312067712510026,2.0913107268769333,-0.00030436354912266594,0.022905635203277708,1.5840505505927291,13.600000381469727,0.016666666666666666,-0.006206324141525443
2025-12-30,0.00020408358647250324,-0.005679488511764363,-1.1034828273358444,-0.00483558514753768,-0.008431666398247106,-0.6957471596960259,0.044117603747491074,-0.04761905066486005,-1.1345959589152939,-0.045928808989342484,-0.009960501669970201,0.08147422886446179,-0.00349205148036813,0.010423620509912856,1.0274261220807472,14.199999809265137,0.06666666666666667,-0.00669990644412688
2025-12-31,0.00203995253340028,-0.000508729792370044,-0.6144675574303647,0.0034013455704540174,-0.00935476923495715,-0.36711930629994016,0.009154937759653814,0.017755681914392918,-0.9371003363072554,0.009830487630362317,-0.018593122001160034,0.4377824224343033,-0.0013756671519022934,0.002580508134080839,0.7681943965291628,14.329999923706055,0.08333333333333333,-0.010708492459371444
2026-01-02,0.0004071754519254789,0.0034714756934381974,-0.44815548332079747,0.007990312701255942,-0.0014392040651367566,0.5193171600591551,0.04326586802930965,0.06785712923322396,-0.3784886939292907,-0.010304746379384833,-0.036531524629066836,-0.055373474279832184,-0.007357666300846111,-0.00930419574242558,-0.20302304086181042,14.949999809265137,0.13333333333333333,0.001435598433810803
2026-01-05,0.001424495231861167,0.004490659286965348,-0.0438735764604821,0.005764998893527107,0.01233066718808229,1.349552313362774,-0.02943141043457509,0.07720860736719404,-0.6720847748551396,-0.002649098095252156,-0.03846489174378698,-0.22620059979137047,0.0018947067188299638,-0.010614405827551132,0.03416668431700173,14.510000228881836,0.1,-0.0026318168723404867
2026-01-06,-0.0015240960035521889,0.0025504999853280808,-0.3576367274500251,-0.005254319806622942,0.007011558112624217,0.3998748749963675,0.02687797267378067,0.0955881765144524,-0.3179536156105272,0.028155002677900498,-0.022228609609896255,0.9348333700891897,0.006354126864826393,-0.004024585631991817,0.8020008134607501,14.899999618530273,0.13333333333333333,0.010170980003089025
2026-01-07,0.0031546270334603665,0.0055079652232217224,0.58284395722944,0.003361329914302047,0.015306055067043411,0.91349423817842,-0.010067088749702191,0.03873240831848479,-0.4117491577431688,0.01001911662501409,0.03510912528118948,1.265924232253601,0.006196712678341321,0.0056590008481960385,1.4394329698167174,14.75,0.11666666666666667,-0.01026516994408011
2026-01-08,0.0010143890471057126,0.0044788523104042355,1.0385050044372466,-0.009810933320614668,0.0019370210124696197,-0.7749183828848463,0.042711872165486,0.07327286785241727,0.1587216480448227,-0.0074731649488331,0.01737231805976136,0.8373263411981092,-0.003439923431013958,0.0035802032074203627,0.9345117606941262,15.380000114440918,0.2,-0.0005930929251243278
2026-01-09,0.0025334414189992494,0.006613772221737424,2.164820317057159,0.010874837160341322,0.004804223015461684,1.1677594531323963,0.004551345533378326,0.03344481648020681,0.2979389786494122,-0.00040331757703082616,0.027550642686360094,0.7420392700967321,7.65482590914246e-05,0.011096334955445153,0.8608257731991463,15.449999809265137,0.23333333333333334,-0.006053434873258823
2026-01-12,0.002021600602701401,0.0072139717301547,2.495509582613352,-0.0028687744852113894,-0.003821302789332348,0.6297031564589882,-0.062135925566243366,-0.0013783912783034147,-0.5073505526870637,0.009011972396955503,0.03956480987244748,1.1590493541962599,0.006475487031883276,0.015719186193907886,1.4582853446776352,14.489999771118164,0.1,-0.002894031283352305
2026-01-13,-0.0027236623680739758,0.006003907473693726,1.4434753305365782,0.0038359611584066755,0.0052820735100871374,1.1826359847775656,0.04347826945426525,0.014765118970553992,0.0472678283842923,0.025283897762198748,0.03666184326912281,2.1956681067801993,0.001577633215136931,0.010898242836883787,1.4809049480341432,15.119999885559082,0.21666666666666667,0.019622219314063605
2026-01-14,0.0027311009649957363,0.005579178455543676,1.9237672529510885,-0.003821302789332348,-0.0019143089717729156,0.5956868595441714,0.056878284602278395,0.08338979947364944,0.8043060457742589,-0.00338052245996312,0.022908742635354695,1.7551525783357544,-0.0019391230550597216,0.002724391796352865,1.1512781645496324,15.979999542236328,0.35,-0.008076326369435005
2026-01-15,0.0,0.004560163628400282,1.671870411166448,-0.007432303356688985,0.00048329024552273836,-0.6884951502254502,0.04818526156577807,0.08907671491320301,1.457525935461929,0.007958099819332487,0.03881236869747906,1.8633513321448112,-0.005333360445499591,0.0008192427507562883,0.5385981424209992,16.75,0.5,0.004560163628400282
2026-01-16,0.001916699754570983,0.003942175158651473,1.8430786727429593,0.004830913423070182,-0.005498503428998269,0.1841290691187211,-0.054328349099230455,0.02524274097976864,0.7058956850762808,-0.002588605710984959,0.0365413484123609,1.5504029977152802,0.0025799262171273263,0.00332447981150108,0.7248830745537859,15.84000015258789,0.35,-0.005641323614203442
2026-01-20,0.0007047895191230058,0.0026228401435923754,1.730701608470437,0.017067332160191517,0.014385025827059916,2.554789142538832,0.0012625949429734273,0.09454795770872271,0.9352105529575201,-0.006120702418690671,0.020995801295379035,1.1408250672618858,-0.0006423023039563436,-0.0037710256178952184,0.6282418513208752,15.859999656677246,0.36666666666666664,-0.0009011074520226536
2026-01-21,-0.007546030834145623,-0.0022253815430391954,0.09999552690924532,0.01512647849386628,0.025794192426067175,3.2048400540683497,0.2667087381764075,0.32870372385224633,3.4509198419704448,0.037080538356812465,0.032743104206094165,2.3071028222401035,-0.02062675805627745,-0.025856840246254453,-2.405008581583155,20.09000015258789,0.8833333333333333,0.03550477262768892
2026-01-22,0.0012165728641988505,-0.0037324233576001564,0.339760551929745,-0.00977888078827005,0.019659501000374835,1.824146552675182,-0.1587854907829206,0.05757197137974357,1.1205111620566086,0.015044735039432044,0.05183620649292697,2.3460995335844212,0.011587741323274559,-0.012654136171322716,-0.8170685620069512,16.899999618530273,0.5666666666666667,-0.009815287678594409
2026-01-23,-0.004050238125016814,-0.007767544279235428,-0.5276624242759315,-0.0009404444597921335,0.026328553021471857,1.5300804081993649,-0.07455617181351726,-0.06626863621953705,0.22487188165157604,0.01568990229328171,0.059904587296661926,2.314657464452494,0.005487502192628835,-0.0019129154005127491,-0.00480326000157337,15.640000343322754,0.2833333333333333,0.012483646345848642
2026-01-26,-0.007726739848662456,-0.01731777311707705,-1.9953951642912586,-0.002353548767063396,0.018990384394953264,1.1908912039757207,0.02877236568970143,0.015782828130791238,0.4683502943823701,0.013493770970509411,0.0769946114501352,2.209974419921682,0.0003268698377891788,-0.0041558752028069135,0.040358288032799436,16.09000015258789,0.4166666666666667,0.02131592612623523
2026-01-27,-0.005737679993327416,-0.023644214594550572,-2.5389496608690423,-0.00613352768282216,-0.004254343207803379,0.5822361675400738,0.0037289910113973423,0.018284991685414864,0.43744455898270235,0.02064377385294547,0.1059973251528814,2.2283328567969654,0.005006083031276365,0.0014726513634566452,0.8028918570924115,16.149999618530273,0.43333333333333335,0.005044185372086507
2026-01-28,-0.008450120435778086,-0.02453363933413888,-2.8559872847012047,0.0023736599352981447,-0.01676368461557931,0.7125920458161276,0.012383948462139527,-0.18616225697919653,0.5086560224896692,1.9694570831285674e-05,0.0664736887724815,1.8893376672150557,0.004081896177137168,0.026738852651180478,1.3250044926716034,16.350000381469727,0.45,0.01771696284475155
2026-01-29,0.0023903110020910834,-0.02339008847733559,-2.141073258044848,0.006630328581786138,-0.00047022222989601126,1.204447153924919,0.0,-0.03254433428847481,0.440077787128696,0.04348168176794198,0.09635144137596896,2.283053955935973,-8.172305219089626e-05,0.01489460822780897,1.18750665502449,16.350000381469727,0.45,-0.03534164348779101
2026-01-30,-0.001762552351728286,-0.021146826130009067,-1.9694008469910542,-0.005645657826091388,-0.00517765017480476,0.5990929820762474,0.032415826723621866,0.07928381011661845,0.775313470318766,0.0027905204794833605,0.08242764848161666,1.9784952548159889,-0.001292631274007694,0.008051041417332483,0.9099283284768339,16.8799991607666,0.6,-0.012334064371367637
2026-02-02,0.007374315470237924,-0.006250006351314674,-1.1586196794230683,0.0033120270124229467,0.00047188769815198484,0.8363056550191915,0.03317543845574367,0.0839030682826063,1.1076966737276792,-0.10779554287274529,-0.04711128952644261,0.01789607717259579,-0.004301899620894223,0.0033865302320406077,0.21836077470874837,17.440000534057617,0.7,-0.043121583702504296
2026-02-03,0.006392440047816805,0.005873863246563582,-0.5273173718574092,0.008016957907232447,0.014716419961244176,1.4432002206464374,-0.06307341443720693,0.01176473922882404,0.16786052590508832,-0.019493793196415088,-0.08458433887727501,-0.3781246099267965,0.00539126612916796,0.003771092612928406,0.9559656283731495,16.34000015258789,0.45,-0.026088336992520444
2026-02-04,-0.0017416060637467368,0.0126792891833869,-0.6413710266873407,-0.0002339011692269466,0.012076750569906869,1.2755243740753297,0.10159117698350828,0.1009174055066262,1.3795358737133443,0.06069722228781482,-0.029040273643467063,0.5804665170803353,-0.008403983020698336,-0.008710921705187835,-0.42016333488530544,18.0,0.7833333333333333,0.021387319502120583
2026-02-05,0.00184729372604453,0.012130698137478468,-0.4284566120400372,0.00023395589178365483,0.00564576999667854,1.167202705517143,0.03555552164713549,0.14006109814982515,1.6725737873676332,0.0032015814969605927,-0.06652090777444897,0.5676347476274318,-0.005072391906223106,-0.013658521566537796,-1.1264536631404298,18.639999389648438,0.8166666666666667,0.002894229507255819
2026-02-06,0.002048729180651243,0.015995024252726697,-0.2031764280270462,-0.015204691408286952,-0.004021811547919141,-0.3093898065936545,0.1679185177362963,0.28969203436707947,2.887913214090697,-0.012381798316599357,-0.08064453787214076,0.2625077761797107,-0.012251015567674717,-0.024481220290835548,-2.3920000596391593,21.770000457763672,0.9,0.005751378349470482
2026-02-09,-0.0019423680433348078,0.006598612266672799,-0.3262653132144546,-0.0009501631553254786,-0.008252846687359261,-0.4366881899172356,-0.06430866279706493,0.16800459950984203,1.7830413732192916,0.018468106081910296,0.049461487050015185,0.5510973730626496,0.0196957966973359,-0.0009698734084044869,0.0966824913819516,20.3700008392334,0.8666666666666667,0.016310452483346838
2026-02-10,-0.008296605360863074,-0.008093442378726556,-0.9976290842012868,-0.001902020277257166,-0.018011728520717307,-0.6789289067122555,-0.1477663281723809,0.06242352804397777,0.09315389535453816,0.020000823640037968,0.09173361039615258,0.8891950699517495,0.004691086716887227,-0.0016656227653495392,0.7056459787114651,17.360000610351562,0.7,0.033389584425588814
2026-02-11,-0.0002065342194735864,-0.006568138070740415,-0.9200722334325298,-0.01214867051256252,-0.02971462959549842,-1.7493027617262884,0.02476960196184419,-0.011666615804036495,0.27170870079357107,-0.009528665447549711,0.019452887537994012,0.5993081468277226,-0.003303712975458173,0.003469306008219375,0.31586953972032106,17.790000915527344,0.75,-0.005535466973372483
2026-02-12,0.0003099047350323403,-0.008092613125387449,-0.8064003391543464,0.006028477539497201,-0.024093605084032133,-1.183435755757788,-0.007869662158076385,-0.053111577442859326,0.1422791881003416,0.013416815742397059,0.029833602880216414,0.823317699762115,-4.895607156218951e-05,0.008535869273502694,0.3346622120622663,17.649999618530273,0.75,-0.00964213680054915
2026-02-13,0.001032722010018805,-0.009098337685800706,-0.630137560687841,-0.01629909896977111,-0.02517813435481442,-2.45829596359669,0.17960340763780214,-0.04363806811959259,1.7584462809149657,-0.02944005053569676,0.012046201522394995,0.03893432847837509,-0.01566101212770199,0.005054110345789509,-1.5593867804878916,20.81999969482422,0.8833333333333333,-0.014261947735894731
